Date,Sun,Moon,Mercury,Venus,Mars,Jupiter,Saturn,Uranus,Neptune,Pluto,mean Node
20041204,252.1734739,150.4954089,265.6661271,224.1638281,225.256785,193.7132576,116.7368951,333.0826298,313.0644594,261.6773333,29.8046898
20041205,253.1881553,162.7626575,264.9431747,225.4064044,225.9321366,193.8688186,116.690134,333.1018262,313.086677,261.7146738,29.7517293
20041206,254.2031998,175.3153836,264.0417879,226.6495408,226.6079928,194.0225752,116.6417825,333.1218334,313.1093616,261.7520861,29.6987611
20041207,255.218604,188.2301625,262.9779155,227.8932191,227.2843561,194.1744993,116.5918678,333.1426525,313.132513,261.789566,29.6457898
20041208,256.2343631,201.5721757,261.776654,229.1374218,227.9612294,194.3245646,116.5404201,333.1642863,313.1561326,261.8271113,29.5928218
20041209,257.2504694,215.383101,260.4719194,230.3821304,228.6386152,194.4727449,116.4874724,333.1867384,313.180223,261.8647207,29.5398647
20041210,258.2669099,229.6671799,259.1049249,231.6273236,229.3165133,194.6190133,116.4330583,333.2100113,313.2047856,261.9023918,29.4869255
20041211,259.2836633,244.3786427,257.7215099,232.8729752,229.9949186,194.763339,116.37721,333.2341037,313.2298182,261.9401189,29.4340074
20041212,260.3006977,259.4158867,256.3686772,234.1190522,230.6738193,194.905686,116.3199555,333.259008,313.2553123,261.97789,29.3811081
20041213,261.3179722,274.6281939,255.0909297,235.3655158,231.3531974,195.0460125,116.2613186,333.2847097,313.281253,262.0156871,29.3282191
20041214,262.3354414,289.8371477,253.9270611,236.6123258,232.0330323,195.1842747,116.2013212,333.3111903,313.3076212,262.0534884,29.2753281
20041215,263.3530619,304.867798,252.9079123,237.8594455,232.7133063,195.3204305,116.1399869,333.3384312,313.3343987,262.0912731,29.2224238
20041216,264.3707991,319.5787098,252.0553222,239.1068475,233.3940087,195.4544441,116.0773453,333.3664183,313.3615712,262.129025,29.1694993
20041217,265.3886294,333.8805247,251.3822077,240.3545146,234.0751382,195.5862871,116.0134329,333.3951432,313.389131,262.1667345,29.1165542
20041218,266.4065404,347.7391669,250.8934998,241.6024393,234.7567012,195.7159373,115.9482915,333.424603,313.4170758,262.2043974,29.0635936
20041219,267.424527,1.1669345,250.5875807,242.8506195,235.4387088,195.8433758,115.8819664,333.4547973,313.4454058,262.2420126,29.010625
20041220,268.4425887,14.2078592,250.457895,244.0990559,236.1211737,195.9685839,115.8145025,333.4857257,313.4741214,262.2795791,28.9576563
20041221,269.4607268,26.9228229,250.4944929,245.347749,236.8041081,196.0915414,115.7459439,333.5173862,313.5032217,262.3170943,28.9046935
20041222,270.4789433,39.3774485,250.6853618,246.5966986,237.4875226,196.212226,115.6763324,333.549775,313.5327034,262.354554,28.8517409
20041223,271.4972395,51.6336897,251.0174886,247.8459029,238.1714257,196.3306128,115.6057081,333.5828859,313.5625615,262.3919516,28.7988002
20041224,272.5156166,63.7449419,251.4776488,249.0953583,238.855824,196.4466743,115.5341089,333.6167103,313.5927882,262.4292784,28.7458711
20041225,273.5340743,75.7541401,252.0529568,250.3450594,239.5407219,196.560381,115.4615712,333.651238,313.6233743,262.466524,28.6929513
20041226,274.5526119,87.6942816,252.7312216,251.5949996,240.2261221,196.6717015,115.3881307,333.6864572,313.654309,262.5036762,28.6400369
20041227,275.5712284,99.5908373,253.5011524,252.8451714,240.9120261,196.7806032,115.3138223,333.7223555,313.6855807,262.5407227,28.5871237
20041228,276.5899227,111.4654774,254.352457,254.0955668,241.598435,196.8870535,115.2386817,333.7589204,313.7171781,262.5776508,28.5342072
20041229,277.6086939,123.340464,255.2758653,255.3461781,242.2853496,196.9910195,115.1627456,333.79614,313.74909,262.6144484,28.4812834
20041230,278.6275415,135.2430145,256.2631039,256.596998,242.9727709,197.0924694,115.0860523,333.8340032,313.7813065,262.6511045,28.4283495
20041231,279.6464658,147.2089705,257.3068413,257.84802,243.6607004,197.1913722,115.0086421,333.8725005,313.8138191,262.6876096,28.3754041
20050101,280.6654676,159.2852147,258.4006168,259.0992387,244.3491404,197.2876986,114.9305576,333.9116242,313.8466209,262.7239557,28.3224476
20050102,281.6845485,171.5303887,259.5387613,260.3506495,245.0380942,197.3814209,114.8518444,333.9513681,313.879707,262.7601369,28.2694823
20050103,282.7037101,184.0134949,260.7163179,261.6022487,245.7275653,197.4725129,114.77255,333.9917278,313.913074,262.7961489,28.2165123
20050104,283.7229532,196.809878,261.9289643,262.8540328,246.4175574,197.5609496,114.6927244,334.0327004,313.9467198,262.8319887,28.163543
20050105,284.7422774,209.9939343,263.1729398,264.1059975,247.1080734,197.6467069,114.6124192,334.0742834,313.9806434,262.8676543,28.1105808
20050106,285.7616787,223.6279256,264.4449783,265.3581371,247.7991149,197.7297608,114.5316873,334.1164747,314.0148436,262.9031436,28.0576325
20050107,286.7811476,237.7469169,265.7422464,266.6104416,248.4906794,197.8100858,114.4505807,334.15927,314.0493174,262.9384529,28.004703
20050108,287.8006653,252.3416328,267.0622874,267.8628949,249.1827589,197.8876528,114.3691486,334.2026607,314.0840576,262.9735742,27.9517932
20050109,288.8202021,267.3440011,268.4029729,269.1154725,249.8753376,197.9624278,114.2874354,334.246632,314.1190508,263.0084936,27.8988983
20050110,289.8397177,282.6229138,269.762462,270.3681429,250.5683937,198.0343727,114.2054813,334.2911633,314.154278,263.0431918,27.8460079
20050111,290.8591661,297.9970904,271.1391699,271.6208715,251.2619032,198.103449,114.1233249,334.336231,314.1897175,263.0776472,27.7931096
20050112,291.8785022,313.2653504,272.5317417,272.8736272,251.9558462,198.1696227,114.0410077,334.3818136,314.2253499,263.1118405,27.740193
20050113,292.8976885,328.2447885,273.9390307,274.1263871,252.6502108,198.2328677,113.9585769,334.427895,314.2611614,263.1457588,27.6872539
20050114,293.9166979,342.8021513,275.3600752,275.3791388,253.3449954,198.2931671,113.8760863,334.4744659,314.2971454,263.1793962,27.6342949
20050115,294.9355133,356.8681175,276.7940759,276.6318783,254.0402061,198.3505102,113.7935942,334.5215222,314.3333,263.2127521,27.5813237
20050116,295.9541245,10.4339871,278.2403737,277.8846066,254.7358533,198.404889,113.7111591,334.5690608,314.3696252,263.2458279,27.5283492
20050117,296.9725248,23.5374299,279.6984296,279.1373261,255.4319476,198.4562951,113.6288376,334.6170778,314.4061196,263.2786235,27.4753793
20050118,297.9907088,36.2450484,281.1678087,280.3900389,256.1284983,198.5047175,113.5466826,334.6655665,314.4427792,263.3111365,27.4224188
20050119,299.0086718,48.6368297,282.6481671,281.6427454,256.8255128,198.5501429,113.4647434,334.7145174,314.4795974,263.3433617,27.3694697
20050120,300.0264092,60.7944529,284.1392416,282.8954452,257.5229965,198.5925563,113.3830666,334.7639191,314.5165652,263.375292,27.3165321
20050121,301.0439168,72.7934931,285.6408402,284.1481368,258.2209533,198.6319411,113.3016963,334.8137583,314.5536722,263.4069183,27.2636039
20050122,302.0611907,84.698862,287.1528342,285.4008179,258.9193858,198.6682797,113.2206746,334.8640204,314.5909064,263.4382304,27.2106816
20050123,303.0782274,96.562809,288.6751516,286.6534857,259.6182954,198.7015538,113.1400425,334.9146902,314.6282552,263.4692172,27.1577611
20050124,304.0950247,108.4250144,290.2077714,287.9061377,260.3176835,198.7317457,113.0598399,334.965752,314.6657058,263.4998675,27.104838
20050125,305.1115815,120.3144598,291.7507182,289.1587719,261.0175513,198.7588383,112.980107,335.0171911,314.7032457,263.5301706,27.0519081
20050126,306.1278985,132.2527645,293.3040578,290.4113874,261.7179005,198.7828158,112.9008843,335.0689933,314.7408637,263.5601168,26.9989683
20050127,307.143978,144.2585401,294.8678927,291.6639843,262.4187334,198.8036642,112.8222133,335.1211459,314.7785497,263.5896976,26.9460169
20050128,308.1598245,156.3521341,296.4423585,292.9165644,263.1200532,198.8213718,112.7441369,335.1736381,314.8162956,263.6189064,26.8930537
20050129,309.175444,168.5599955,298.0276197,294.1691309,263.821864,198.8359292,112.6666995,335.2264609,314.8540951,263.6477384,26.8400806
20050130,310.1908439,180.9178757,299.6238663,295.4216883,264.5241708,198.8473299,112.5899474,335.2796073,314.8919444,263.676191,26.7871015
20050131,311.2060319,193.4721333,301.2313089,296.6742416,265.2269783,198.8555691,112.5139278,335.3330716,314.9298413,263.7042628,26.7341215
20050201,312.2210152,206.2784958,302.8501749,297.9267954,265.9302907,198.8606437,112.4386887,335.3868487,314.9677859,263.731953,26.6811466
20050202,313.2357988,219.3976624,304.4807037,299.1793528,266.6341101,198.8625518,112.3642779,335.4409336,315.005784,263.7592609,26.6281827
20050203,314.2503838,232.887206,306.1231414,300.4319143,267.3384356,198.8612911,112.290742,335.4953197,315.0438793,263.7861846,26.5752345
20050204,315.2647656,246.7895781,307.7777352,301.6844754,268.0432616,198.8568584,112.2181249,335.5499979,315.0812203,263.8127195,26.5223044
20050205,316.2789306,261.1170788,309.4447268,302.9370251,268.7485761,198.8492478,112.1464665,335.6049545,315.1197081,263.8388569,26.4693903
20050206,317.2928556,275.8367162,311.1243468,304.1895446,269.4543602,198.8384508,112.0758017,335.6601704,315.1578177,263.8645831,26.4164853
20050207,318.3065081,290.8604651,312.8168102,305.4420086,270.1605896,198.8244575,112.0061615,335.7156227,315.195879,263.8898804,26.3635786
20050208,319.3198501,306.0475988,314.5223136,306.6943893,270.867239,198.8072607,111.9375761,335.7712872,315.2338932,263.9147309,26.3106589
20050209,320.3328436,321.2228742,316.2410336,307.9466608,271.5742873,198.78686,111.8700784,335.8271432,315.271848,263.9391204,26.2577186
20050210,321.3454559,336.2070789,317.9731222,309.198804,272.2817217,198.7632648,111.803707,335.8831761,315.3097344,263.9630414,26.2047564
20050211,322.3576615,350.8493249,319.7186992,310.4508075,272.9895385,198.736494,111.7385052,335.9393777,315.3475486,263.9864933,26.1517775
20050212,323.3694421,5.0495025,321.4778391,311.7026665,273.6977412,198.7065732,111.6745189,335.9957439,315.3852908,264.0094797,26.098791
20050213,324.3807841,18.7653476,323.2505557,312.9543789,274.4063367,198.6735305,111.6117922,336.0522708,315.4229611,264.0320049,26.0458063
20050214,325.3916762,32.0062569,325.0367834,314.2059434,275.1153315,198.637393,111.5503653,336.1089524,315.4605576,264.0540708,25.9928303
20050215,326.4021082,44.8200042,326.8363546,315.4573573,275.8247307,198.5981857,111.4902729,336.1657792,315.4980748,264.0756763,25.9398663
20050216,327.4120706,57.2781211,328.6489772,316.7086169,276.5345374,198.555932,111.4315455,336.2227391,315.5355042,264.0968171,25.8869145
20050217,328.421555,69.4632792,330.4742177,317.959718,277.2447533,198.5106542,111.37421,336.2798177,315.5728354,264.1174871,25.8339728
20050218,329.4305542,81.4597643,332.3114727,319.210656,277.9553792,198.4623745,111.3182907,336.3369998,315.6100567,264.1376789,25.781038
20050219,330.4390627,93.3468675,334.1599328,320.4614267,278.6664154,198.4111158,111.2638101,336.3942695,315.6471558,264.1573846,25.7281059
20050220,331.4470764,105.1946205,336.0185445,321.7120263,279.3778619,198.356902,111.2107893,336.451611,315.6841202,264.1765958,25.6751722
20050221,332.4545934,117.061369,337.8859701,322.9624519,280.0897191,198.2997584,111.1592486,336.509009,315.7209376,264.1953049,25.6222327
20050222,333.4616141,128.9928989,339.7605408,324.2127022,280.801988,198.2397126,111.1092082,336.5664497,315.7575968,264.2135048,25.5692839
20050223,334.4681418,141.0230144,341.6402072,325.4627776,281.5146705,198.1767948,111.0606886,336.6239223,315.7940877,264.2311899,25.5163237
20050224,335.4741829,153.1754993,343.5224848,326.7126807,282.2277699,198.1110381,111.0137107,336.6814193,315.830402,264.2483563,25.4633516
20050225,336.479747,165.4672731,345.4043985,327.9624165,282.9412905,198.0424787,110.968297,336.7388751,315.8665333,264.265002,25.410369
20050226,337.4848464,177.9123072,347.2824271,329.211992,283.6552379,197.9711565,110.9244711,336.7962103,315.9024773,264.2811271,25.3573791
20050227,338.4894957,190.5255992,349.1524504,330.4614161,284.3696178,197.8971142,110.8822577,336.853697,315.9382315,264.2967335,25.3043871
20050228,339.4937103,203.3263322,351.0097036,331.7106983,285.0844356,197.8203975,110.8416819,336.9111665,315.9737944,264.311824,25.2513992
20050301,340.4975048,216.3393105,352.8487433,332.9598471,285.7996944,197.7410532,110.8027683,336.9686082,316.009164,264.3264013,25.1984212
20050302,341.5008909,229.593895,354.6634306,334.2088687,286.515394,197.659129,110.7655397,337.0260194,316.0443373,264.3404668,25.1454578
20050303,342.5038755,243.1199308,356.4469375,335.4577654,287.2315293,197.5746722,110.7300163,337.0833928,316.0793084,264.3540194,25.092511
20050304,343.5064593,256.9405891,358.1917802,336.7065345,287.9480895,197.487729,110.6962143,337.1407163,316.1140684,264.3670547,25.0395798
20050305,344.5086353,271.0627806,359.8898841,337.955167,288.6650572,197.3983448,110.664146,337.1979736,316.148604,264.3795645,24.9866591
20050306,345.5103889,285.4668954,1.5326813,339.2036482,289.3824096,197.3065643,110.6338197,337.2551445,316.1828985,264.3915373,24.9337404
20050307,346.5116987,300.0989171,3.1112395,340.451959,290.1001206,197.2124342,110.605242,337.3122068,316.2169338,264.4029601,24.8808138
20050308,347.5125399,314.8686913,4.6164183,341.7000794,290.818164,197.1160062,110.5784198,337.3691395,316.2506929,264.4138218,24.8278709
20050309,348.5128876,329.6571883,6.0390433,342.9479914,291.5365184,197.0173399,110.5533638,337.4259258,316.2841632,264.4241157,24.7749075
20050310,349.5127198,344.3325126,7.3700899,344.1956813,292.255169,196.9165046,110.5300892,337.4825547,316.3173383,264.4338416,24.7219256
20050311,350.5120181,358.7704557,8.6008649,345.4431405,292.9741085,196.8135778,110.508615,337.5390204,316.350217,264.4430048,24.6689324
20050312,351.5107675,12.8731814,9.7231807,346.6903632,293.6933348,196.7086419,110.488961,337.5953196,316.3828006,264.4516134,24.6159371
20050313,352.5089543,26.580819,10.729517,347.9373444,294.412848,196.6017806,110.4711442,337.6514482,316.4150899,264.4596749,24.5629486
20050314,353.506565,39.8742861,11.6131702,349.1840778,295.1326478,196.4930758,110.4551771,337.7073994,316.4470828,264.4671942,24.5099722
20050315,354.5035865,52.7710301,12.3683936,350.4305558,295.8527324,196.3826068,110.4410666,337.7631627,316.4787736,264.4741724,24.4570094
20050316,355.5000063,65.3168785,12.9905304,351.6767696,296.5730988,196.2704503,110.4288155,337.8187249,316.5101535,264.4806078,24.4040587
20050317,356.4958135,77.5768892,13.4761461,352.9227102,297.293743,196.1566824,110.4184235,337.8740709,316.5412124,264.4864971,24.3511166
20050318,357.4909994,89.6269778,13.8231636,354.1683697,298.0146613,196.0413784,110.4098882,337.9291853,316.5719391,264.4918361,24.2981788
20050319,358.4855578,101.5470285,14.0310026,355.4137409,298.7358501,195.9246145,110.4032065,337.9840524,316.6023228,264.4966206,24.2452407
20050320,359.4794848,113.4155094,14.1007235,356.6588183,299.4573065,195.8064676,110.3983746,338.0386572,316.6323526,264.500847,24.192298
20050321,0.4727796,125.3053356,14.0351687,357.9035981,300.1790283,195.6870161,110.3953884,338.0929854,316.6620189,264.5045123,24.1393473
20050322,1.4654445,137.2807123,13.8390903,359.1480785,300.9010148,195.5663397,110.3942446,338.147024,316.6913132,264.5076148,24.0863859
20050323,2.4574853,149.3948181,13.5192486,0.3922604,301.6232667,195.4445201,110.3949405,338.2007616,316.7202283,264.5101544,24.0334129
20050324,3.4489119,161.6883503,13.0844609,1.6361475,302.3457864,195.3216413,110.3974745,338.2541888,316.7487592,264.5121327,23.9804289
20050325,4.4397382,174.1890562,12.5455811,2.8797469,303.0685779,195.1977892,110.4018468,338.3072983,316.7769029,264.5135536,23.9274367
20050326,5.4299823,186.9123723,11.9153905,4.1230686,303.7916464,195.0730523,110.4080589,338.3600848,316.8046585,264.514423,23.8744411
20050327,6.4196654,199.8631422,11.2083899,5.3661251,304.5149974,194.9475205,110.4161137,338.4125446,316.8320266,264.5147483,23.8214483
20050328,7.4088098,213.0381221,10.4404869,6.60893,305.238635,194.8212844,110.4260142,338.4646745,316.859008,264.514537,23.7684647
20050329,8.3974374,226.4287112,9.6285917,7.851496,305.9625596,194.6944339,110.4377621,338.5164698,316.8856026,264.5137958,23.7154957
20050330,9.3855662,240.0231744,8.7901404,9.0938324,306.6867664,194.5670568,110.4513565,338.5679232,316.9118071,264.5125284,23.6625438
20050331,10.3732093,253.8076571,7.9425811,10.3359433,307.4112439,194.4392384,110.4667928,338.6190235,316.9376149,264.510735,23.6096081
20050401,11.360373,267.7655712,7.1028592,11.5778267,308.1359737,194.311061,110.4840624,338.6697555,316.9630152,264.5084121,23.5566836
20050402,12.3470573,281.8753992,6.2869432,12.8194755,308.8609315,194.1826056,110.5031541,338.720101,316.9879943,264.5055532,23.5037627
20050403,13.3332569,296.1075296,5.5094234,14.0608796,309.5860889,194.0539536,110.5240548,338.7700403,317.0125375,264.502151,23.4508364
20050404,14.3189626,310.4212481,4.7832083,15.3020283,310.3114165,193.9251887,110.5467526,338.8195547,317.0366307,264.4981993,23.3978967
20050405,15.3041638,324.7632598,4.1193304,16.5429125,311.0368867,193.7963994,110.5712377,338.8686283,317.0602633,264.4936953,23.3449389
20050406,16.2888502,339.0689247,3.5268615,17.7835253,311.7624758,193.6676802,110.5975049,338.9172502,317.0834293,264.4886416,23.2919633
20050407,17.2730124,353.26668,3.0129254,19.0238624,312.4881656,193.5391316,110.6255525,338.965414,317.1061279,264.4830455,23.2389744
20050408,18.2566416,7.285086,2.5827915,20.2639211,313.2139424,193.4108574,110.655381,339.0131167,317.1283615,264.4769182,23.1859806
20050409,19.2397285,21.0610167,2.240028,21.5036986,313.9397954,193.2829623,110.6869906,339.0603565,317.1501336,264.4702719,23.1329905
20050410,20.2222624,34.5471344,1.986694,22.7431902,314.6657147,193.1555486,110.7203785,339.1071295,317.171446,264.4631174,23.0800111
20050411,21.2042305,47.7171208,1.8235516,23.9823885,315.3916896,193.0287136,110.7555371,339.153429,317.1922975,264.4554623,23.0270459
20050412,22.185619,60.5679298,1.7502822,25.2212837,316.1177085,192.9025499,110.7924547,339.1992449,317.2126833,264.4473108,22.9740946
20050413,23.1664143,73.1191982,1.765695,26.4598648,316.8437592,192.7771453,110.8311156,339.2445647,317.2325964,264.4386644,22.9211542
20050414,24.146604,85.4105202,1.8679198,27.6981207,317.5698296,192.6525845,110.8715023,339.2893745,317.2520283,264.4295237,22.8682203
20050415,25.1261787,97.4974898,2.0545775,28.9360416,318.2959084,192.5289495,110.913596,339.3336605,317.2709703,264.4198884,22.815288
20050416,26.1051315,109.4472777,2.3229279,30.1736193,319.0219856,192.4063209,110.9573782,339.3774093,317.2894144,264.4097592,22.7623524
20050417,27.0834588,121.3342285,2.6699947,31.4108477,319.7480526,192.2847782,111.0028306,339.4206084,317.3073532,264.3991373,22.7094099
20050418,28.0611606,133.2356617,3.0926677,32.6477228,320.4741024,192.1643999,111.0499357,339.463247,317.324781,264.3880254,22.6564576
20050419,29.0382402,145.2278407,3.5877864,33.8842432,321.2001296,192.045264,111.0986772,339.5053154,317.3416932,264.3764274,22.6034941
20050420,30.0147049,157.3819674,4.1522051,35.1204105,321.9261312,191.9274479,111.1490403,339.5468061,317.3580872,264.3643491,22.5505197
20050421,30.9905662,169.7600775,4.7828436,36.3562291,322.6521059,191.8110289,111.2010117,339.5877133,317.3739624,264.3517981,22.4975362
20050422,31.9658405,182.4108491,5.4767253,37.5917071,323.3780547,191.6960838,111.25458,339.6280334,317.3893201,264.3387839,22.4445477
20050423,32.9405486,195.3655783,6.231004,38.8268559,324.1039798,191.5826894,111.3097358,339.6677649,317.4041636,264.325318,22.39156
20050424,33.9147154,208.6348627,7.0429815,40.0616896,324.8298838,191.4709211,111.3664707,339.7069072,317.4184974,264.3114128,22.3385797
20050425,34.8883678,222.2067928,7.9101179,41.2962236,325.5557671,191.3608523,111.4247765,339.7454598,317.4323254,264.2970805,22.2856134
20050426,35.8615323,236.0474921,8.8300357,42.5304721,326.2816256,191.2525523,111.4846426,339.7834193,317.4456494,264.2823307,22.2326651
20050427,36.8342318,250.1045483,9.8005196,43.7644461,327.0074475,191.1460852,111.5460552,339.8207787,317.4584671,264.2671691,22.179735
20050428,37.8064842,264.3131759,10.8195153,44.998152,327.7332129,191.0415093,111.608996,339.8575258,317.4707714,264.2515968,22.1268184
20050429,38.7783016,278.6040385,11.8851276,46.2315916,328.4588939,190.938879,111.6734436,339.8936451,317.4825516,264.2356114,22.0739073
20050430,39.7496914,292.9109696,12.9956184,47.464764,329.1844571,190.8382464,111.7393753,339.9291189,317.4937957,264.2192089,22.0209921
20050501,40.7206578,307.1767599,14.1494054,48.6976672,329.9098671,190.7396649,111.8067695,339.9639311,317.5044925,264.2023871,21.9680644
20050502,41.6912039,321.3558568,15.3450587,49.9303002,330.635089,190.6431903,111.8756079,339.9980685,317.5146346,264.1851471,21.9151193
20050503,42.6613324,335.4139084,16.5812978,51.162664,331.3600905,190.5488827,111.9458763,340.0315228,317.524219,264.167495,21.8621564
20050504,43.6310461,349.3250817,17.8569856,52.3947614,332.0848428,190.4568053,112.0175644,340.0642898,317.5332476,264.1494417,21.8091796
20050505,44.6003465,3.0686055,19.171122,53.6265956,332.8093203,190.367023,112.0906642,340.0963685,317.5417251,264.1310011,21.756196
20050506,45.5692334,16.6259632,20.5228369,54.8581694,333.5334992,190.2796001,112.1651683,340.1277595,317.549658,264.112189,21.7032137
20050507,46.5377035,29.9797156,21.9113819,56.0894826,334.2573568,190.1945982,112.2410676,340.1584625,317.5570518,264.0930202,21.6502399
20050508,47.5057498,43.1142848,23.3361231,57.3205318,334.9808695,190.1120734,112.3183495,340.1884749,317.5639099,264.0735074,21.5972792
20050509,48.4733619,56.0183881,24.7965337,58.5513096,335.7040133,190.0320761,112.3969977,340.2177914,317.5702328,264.0536603,21.5443329
20050510,49.4405273,68.6883428,26.2921873,59.7818058,336.4267633,189.9546506,112.4769923,340.2464038,317.5760181,264.0334853,21.4913991
20050511,50.4072329,81.1312999,27.8227508,61.0120082,337.1490948,189.8798362,112.5583105,340.2743021,317.5812613,264.0129873,21.4384739
20050512,51.3734663,93.3676079,29.3879768,62.2419046,337.8709841,189.8076682,112.6409285,340.3014757,317.5859576,263.9921699,21.3855521
20050513,52.3392178,105.4318678,30.9876949,63.4714835,338.5924091,189.7381788,112.7248222,340.3279142,317.590102,263.9710369,21.3326288
20050514,53.3044801,117.3726131,32.6218011,64.7007351,339.31335,189.6713984,112.809968,340.3536084,317.5936907,263.9495928,21.2796995
20050515,54.2692495,129.2508122,34.2902452,65.9296519,340.0337887,189.6073558,112.8963436,340.3785503,317.5967211,263.9278436,21.2267611
20050516,55.2335259,141.1374518,35.993017,67.1582285,340.7537098,189.5460785,112.983928,340.4027337,317.5991923,263.9057964,21.1738118
20050517,56.1973127,153.1103653,37.7301289,68.386462,341.4731001,189.4875932,113.0727018,340.4261544,317.6011051,263.88346,21.1208514
20050518,57.1606171,165.2502826,39.5015963,69.6143521,342.1919488,189.4319257,113.1626474,340.44881,317.6024622,263.860845,21.0678813
20050519,58.1234505,177.6358964,41.307415,70.8419016,342.9102474,189.3791011,113.2537489,340.4706998,317.6032681,263.8379636,21.0149049
20050520,59.0858288,190.3376694,43.1475343,72.069116,343.6279899,189.3291437,113.3459925,340.4918254,317.6035292,263.8148298,20.9619268
20050521,60.0477725,203.4102537,45.0218259,73.2960037,344.3451718,189.2820772,113.4393658,340.5121897,317.6032532,263.7914587,20.9089535
20050522,61.0093059,216.8838962,46.9300484,74.5225761,345.0617888,189.2379235,113.5338574,340.5317966,317.6024488,263.7678661,20.8559917
20050523,61.9704562,230.7561121,48.8718059,75.7488452,345.7778347,189.1967017,113.6294554,340.5506487,317.6011233,263.7440666,20.8030471
20050524,62.9312504,244.9860191,50.846503,76.9748221,346.4932974,189.1584259,113.726145,340.5687453,317.5992809,263.7200711,20.7501221
20050525,63.8917132,259.49438,52.8532965,78.2005149,347.2081563,189.1231043,113.8239071,340.5860808,317.5969204,263.6958856,20.6972141
20050526,64.8518651,274.1716495,54.8910483,79.4259279,347.922381,189.0907395,113.922718,340.6026444,317.5940359,263.6715111,20.6443154
20050527,65.8117232,288.8936641,56.9582809,80.6510628,348.6359328,189.0613309,114.0225516,340.6184219,317.5906182,263.6469454,20.5914155
20050528,66.771302,303.5410851,59.053139,81.8759209,349.3487678,189.0348781,114.1233826,340.6333997,317.5866584,263.6221869,20.5385039
20050529,67.7306158,318.0166048,61.1733604,83.1005055,350.0608409,189.0113844,114.2251892,340.6475676,317.5821517,263.5972378,20.4855743
20050530,68.6896793,332.254928,63.3162569,84.3248228,350.7721083,188.9908583,114.3279548,340.6609205,317.5770981,263.5721059,20.4326252
20050531,69.6485072,346.2239377,65.4787117,85.5488811,351.4825289,188.9733125,114.4316672,340.6734588,317.5715034,263.5468042,20.3796605
20050601,70.6071126,359.9188745,67.6571952,86.7726892,352.1920633,188.9587623,114.5363174,340.6851862,317.5653765,263.5213492,20.3266872
20050602,71.5655054,13.3530103,69.8478025,87.9962544,352.9006729,188.9472226,114.6418965,340.6961076,317.5587279,263.4957588,20.2737132
20050603,72.5236913,26.548117,72.046321,89.2195803,353.6083191,188.938706,114.7483945,340.7062276,317.5515673,263.4700501,20.2207459
20050604,73.4816713,39.5269263,74.2483576,90.4426666,354.3149618,188.9332214,114.8557985,340.7155489,317.5439026,263.4442384,20.1677902
20050605,74.4394415,52.3086095,76.4492408,91.6655084,355.0205602,188.9307727,114.9640922,340.7240715,317.5357393,263.4183361,20.1148482
20050606,75.3969942,64.9074203,78.6444313,92.8880963,355.7250723,188.931359,115.0732561,340.7317934,317.52708,263.3923528,20.061919
20050607,76.354319,77.3340509,80.8294278,94.1104179,356.428456,188.9349753,115.1832679,340.7387101,317.5179254,263.3662959,20.0089994
20050608,77.3114043,89.5988608,82.9999244,95.3324587,357.1306698,188.9416128,115.2941037,340.7448164,317.5082751,263.3401713,19.9560847
20050609,78.2682388,101.7159623,85.1519003,96.5542034,357.831674,188.9512606,115.4057389,340.7501071,317.4981283,263.3139845,19.9031698
20050610,79.2248132,113.7071774,87.2816882,97.7756373,358.531431,188.9639065,115.5181494,340.7545776,317.487485,263.2877414,19.8502501
20050611,80.1811203,125.6051089,89.386019,98.9967469,359.2299059,188.9795373,115.6313121,340.758225,317.4763466,263.2614491,19.7973219
20050612,81.1371558,137.4549035,91.462045,100.2175204,359.9270665,188.9981398,115.7452052,340.7610478,317.4647157,263.2351156,19.7443829
20050613,82.092919,149.3145828,93.5073401,101.4379478,0.6228835,189.0197008,115.8598086,340.7630466,317.4525971,263.2087508,19.6914325
20050614,83.0484123,161.2539684,95.5198837,102.6580215,1.3173303,189.0442077,115.9751044,340.764224,317.4399971,263.182366,19.6384717
20050615,84.0036419,173.3522022,97.4980304,103.8777359,2.0103831,189.0716478,116.091076,340.7645846,317.4269241,263.1559744,19.5855033
20050616,84.9586175,185.6936763,99.4404704,105.0970876,2.7020205,189.1020091,116.2077088,340.7641347,317.4133879,263.1295903,19.5325314
20050617,85.9133521,198.3619627,101.346185,106.3160753,3.3922232,189.1352793,116.3249896,340.7628821,317.3994,263.1032291,19.4795616
20050618,86.8678631,211.4312165,103.2144005,107.5346995,4.0809739,189.171446,116.4429063,340.7608356,317.3849723,263.076907,19.4266001
20050619,87.8221707,224.9548186,105.0445416,108.7529625,4.7682552,189.2104957,116.5614472,340.7580043,317.370117,263.0506398,19.373653
20050620,88.7762978,238.9520227,106.8361872,109.9708669,5.4540475,189.2524125,116.6805991,340.7543953,317.3548445,263.0244413,19.3207246
20050621,89.7302677,253.3952668,108.5890289,111.1884139,6.1383255,189.297176,116.8003455,340.7500118,317.3391608,262.9983212,19.2678152
20050622,90.684102,268.2030027,110.3028342,112.4056022,6.821055,189.3447605,116.9206651,340.7448515,317.3230666,262.9722833,19.2149196
20050623,91.6378211,283.2436749,111.9774155,113.6224289,7.5021916,189.3951361,117.0415324,340.7389072,317.3065578,262.9463265,19.1620278
